Table 1,,,,,,,,,,,,,,,,
ObjectID,Dbnum,Database,Zone,Region,SubRegion,Sample ID,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_er_max,Age_er_min,Indicator,Indicative meaning
1340,2,NorthAmerica,2,USAtlantic,Long Island,QC-265,40.796,-73.831,-18.11,0.82,0.82,7243,226,226,Salt peat,HAT-MTL
1341,2,NorthAmerica,2,USAtlantic,Long Island,QC-269,40.796,-73.831,-19.81,0.84,0.84,8973,329,329,Salt peat,HAT-MTL
1342,2,NorthAmerica,2,USAtlantic,Long Island,QC-266,40.796,-73.831,-17.76,0.83,0.83,7955,438,438,Salt peat,HAT-MTL
1343,2,NorthAmerica,2,USAtlantic,Long Island,QC-679,40.949,-73.395,-1.34,0.91,0.91,1506,214,214,Salt peat,HAT-MTL
1344,2,NorthAmerica,2,USAtlantic,Long Island,QC-681,40.949,-73.395,-0.64,0.92,0.92,321,321,321,Salt peat,HAT-MTL
1345,2,NorthAmerica,2,USAtlantic,Long Island,QC-682,40.949,-73.395,-4.84,0.92,0.92,2556,196,196,Salt peat,HAT-MTL
1346,2,NorthAmerica,2,USAtlantic,Long Island,Not Stated,41.023,-72.603,-16.98,0.79,0.79,8347,290,290,Salt peat,HAT-MTL
1347,2,NorthAmerica,2,USAtlantic,Long Island,L-863A,40.9,-72.617,-1.19,0.54,0.54,870,305,305,Salt peat,HAT-MTL
1348,2,NorthAmerica,2,USAtlantic,Long Island,QC-1084,41.046,-72.314,-1.23,0.55,0.55,801,256,256,Salt peat,HAT-MTL
1349,2,NorthAmerica,2,USAtlantic,Long Island,QC-190,40.949,-73.031,-4.57,1.01,1.01,2130,227,227,Salt peat,HAT-MTL
1350,2,NorthAmerica,2,USAtlantic,Long Island,QC-295,40.868,-73.793,-1.99,0.92,0.92,1727,200,200,Salt peat,HAT-MTL
1351,2,NorthAmerica,2,USAtlantic,Long Island,QC-306,40.8,-73.8,-15.51,0.82,0.82,8874,892,892,Salt peat,HAT-MTL
1352,2,NorthAmerica,2,USAtlantic,Long Island,QC-314,40.617,-73.383,-10.59,0.74,0.74,5881,296,296,Salt peat,HAT-MTL
1353,2,NorthAmerica,2,USAtlantic,Long Island,QC-315,40.65,-73.517,-1.61,0.74,0.74,952,220,220,Salt peat,HAT-MTL
1354,2,NorthAmerica,2,USAtlantic,Long Island,QC-316,40.65,-73.517,-0.76,0.74,0.74,259,259,259,Salt peat,HAT-MTL
1355,2,NorthAmerica,2,USAtlantic,Long Island,I-1663,41.192,-72.192,-11.87,0.8,0.8,7465,205,205,Undiff peat,Below MTL
1356,2,NorthAmerica,2,USAtlantic,Long Island,C-943,40.87,-73.79,-1.88,0.16,0.16,2908,544,544,Stump,Below MTL
1357,2,NorthAmerica,2,USAtlantic,Long Island,I-2077,40.9,-72.617,-2.77,0.42,0.42,8997,401,401,Fresh peat,Below MTL
1358,2,NorthAmerica,2,USAtlantic,Long Island,QC1083A&B,41.046,-72.314,-5.96,0.42,0.42,3924,364,364,Peat,Below MTL
1359,2,NorthAmerica,2,USAtlantic,Long Island,I-7434,40.748,-72.447,-10.39,0.8,0.8,6379,248,248,Fresh peat,Below MTL
1360,2,NorthAmerica,2,USAtlantic,Long Island,QC-1399,40.46,-74.18,-0.88,0.16,0.16,2785,422,422,Organic sediment,Below MTL
1361,2,NorthAmerica,2,USAtlantic,New Jersey,Y-1284,39.426,-74.39,-12.95,0.77,0.77,6702,249,249,Salt peat,HAT-MTL
1362,2,NorthAmerica,2,USAtlantic,New Jersey,Y-1281,39.483,-74.424,-4.65,0.77,0.77,3158,229,229,Salt peat,HAT-MTL
1363,2,NorthAmerica,2,USAtlantic,New Jersey,Y-1282,39.479,-74.419,-7.35,0.77,0.77,4223,294,294,Salt peat,HAT-MTL
1364,2,NorthAmerica,2,USAtlantic,New Jersey,Y-1283,39.454,-74.405,-10.25,0.78,0.78,5479,164,164,Salt peat,HAT-MTL
1365,2,NorthAmerica,2,USAtlantic,New Jersey,Y-1331,39.485,-74.426,-2.55,0.77,0.77,1821,101,101,Salt peat,HAT-MTL
1366,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.561,-74.349,-4.05,0.77,0.77,3177,298,298,Salt peat,HAT-MTL
1367,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.522,-74.324,-8.35,0.78,0.78,5204,361,361,Salt peat,HAT-MTL
1368,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.522,-74.324,-8.35,0.78,0.78,4760,504,504,Salt peat,HAT-MTL
1369,2,NorthAmerica,2,USAtlantic,New Jersey,QC-850,39.2,-74.7,-1.31,0.8,0.8,868,309,309,Salt peat,HAT-MTL
1370,2,NorthAmerica,2,USAtlantic,New Jersey,QC-851,39.2,-74.7,-2.81,0.8,0.8,2432,283,283,Salt peat,HAT-MTL
1371,2,NorthAmerica,2,USAtlantic,New Jersey,QC-853,39.2,-74.7,-4.76,0.8,0.8,2962,242,242,Salt peat,HAT-MTL
1372,2,NorthAmerica,2,USAtlantic,New Jersey,QC-854,39.2,-74.7,-5.51,0.81,0.81,3713,268,268,Salt peat,HAT-MTL
1373,2,NorthAmerica,2,USAtlantic,New Jersey,QC-855,39.2,-74.7,-7.36,0.81,0.81,4454,362,362,Salt peat,HAT-MTL
1374,2,NorthAmerica,2,USAtlantic,New Jersey,QC-852,39.18,-74.73,-3.51,0.8,0.8,2344,351,351,Salt peat,HAT-MTL
1375,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.42,-74.354,-1.7,0.68,0.68,231,231,231,Salt peat,HAT-MTL
1376,2,NorthAmerica,2,USAtlantic,New Jersey,OS-70442,39.495,-74.418,-2.43,0.28,0.28,1205,58,58,Salt peat,HAT-MTL
1377,2,NorthAmerica,2,USAtlantic,New Jersey,OS-70443,39.495,-74.418,-2.7,0.28,0.28,1378,29,29,Salt peat,HAT-MTL
1378,2,NorthAmerica,2,USAtlantic,New Jersey,OS-70444,39.495,-74.418,-2.23,0.28,0.28,1116,112,112,Salt peat,HAT-MTL
1379,2,NorthAmerica,2,USAtlantic,New Jersey,OS-70445,39.495,-74.418,-2.93,0.28,0.28,1448,-69,-69,Salt peat,HAT-MTL
1380,2,NorthAmerica,2,USAtlantic,New Jersey,OS-70446,39.495,-74.418,-1.52,0.28,0.28,380,72,72,Salt peat,HAT-MTL
1381,2,NorthAmerica,2,USAtlantic,New Jersey,OS-66514,39.495,-74.418,-3.03,0.28,0.28,1452,69,69,Salt peat,HAT-MTL
1382,2,NorthAmerica,2,USAtlantic,New Jersey,OS-66518,39.495,-74.418,-2.09,0.28,0.28,860,66,66,Salt peat,HAT-MTL
1383,2,NorthAmerica,2,USAtlantic,New Jersey,GX-2966,39.412,-74.123,-30.15,1.53,1.53,8519,720,720,Salt peat,HAT-MTL
1384,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.549,-74.342,-6.95,0.78,0.78,3210,238,238,Salt peat,HAT-MTL
1385,2,NorthAmerica,2,USAtlantic,New Jersey,OS-34136,39.51,-74.32,-1.45,0.31,0.31,1133,124,124,Salt peat,HAT-MTL
1386,2,NorthAmerica,2,USAtlantic,New Jersey,OS-34134,39.51,-74.32,-5.11,0.31,0.31,3041,115,115,Salt peat,HAT-MTL
1387,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.417,-74.256,-17.37,0.6,0.6,8491,90,90,Salt peat,HAT-MTL
1388,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.417,-74.256,-17.62,0.6,0.6,7960,211,211,Salt peat,HAT-MTL
1389,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.42,-74.354,-0.85,0.68,0.68,213,213,213,Salt peat,HAT-MTL
1390,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.42,-74.354,-0.96,0.68,0.68,398,90,90,Salt peat,HAT-MTL
1391,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.42,-74.354,-2.6,0.68,0.68,1335,51,51,Salt peat,HAT-MTL
1392,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.42,-74.354,-0.82,0.68,0.68,468,149,149,Salt peat,HAT-MTL
1393,2,NorthAmerica,2,USAtlantic,New Jersey,BETA-131489,39.184,-74.671,-0.94,0.79,0.79,214,214,214,Sa,HAT-MTL
1394,2,NorthAmerica,2,USAtlantic,New Jersey,BETA-129433,39.184,-74.671,-0.57,0.79,0.79,133,133,133,Sa,HAT-MTL
1395,2,NorthAmerica,2,USAtlantic,New Jersey,BETA-128149,39.184,-74.671,-0.55,0.79,0.79,210,210,210,Sa,HAT-MTL
1396,2,NorthAmerica,2,USAtlantic,New Jersey,BETA-131490,39.184,-74.671,-0.66,0.79,0.79,213,213,213,Sa,HAT-MTL
1397,2,NorthAmerica,2,USAtlantic,New Jersey,BETA-129432,39.184,-74.671,-0.66,0.79,0.79,137,137,137,Sa,HAT-MTL
1398,2,NorthAmerica,2,USAtlantic,New Jersey,BETA-124176,39.184,-74.671,-0.89,0.79,0.79,245,245,245,Sa,HAT-MTL
1399,2,NorthAmerica,2,USAtlantic,New Jersey,BETA-124177,39.184,-74.671,-0.79,0.79,0.79,382,93,93,Sa,HAT-MTL
1400,2,NorthAmerica,2,USAtlantic,New Jersey,QC-845,40.4,-74.3,-10.95,0.86,0.86,5530,211,211,Salt peat,HAT-MTL
1401,2,NorthAmerica,2,USAtlantic,New Jersey,BETA-123305,39.184,-74.671,-1.27,0.79,0.79,583,70,70,Sa,HAT-MTL
1402,2,NorthAmerica,2,USAtlantic,New Jersey,QC-842,40.4,-74.3,-3.32,0.85,0.85,2041,416,416,Salt peat,HAT-MTL
1403,2,NorthAmerica,2,USAtlantic,New Jersey,QC-844,40.4,-74.3,-2.62,0.85,0.85,1124,386,386,Salt peat,HAT-MTL
1404,2,NorthAmerica,2,USAtlantic,New Jersey,QC-847,40.4,-74.3,-2.85,0.85,0.85,1939,367,367,Salt peat,HAT-MTL
1405,2,NorthAmerica,2,USAtlantic,New Jersey,GX-19017,39.803,-74.094,-10.38,0.67,0.67,6415,468,468,Salt peat,HAT-MTL
1406,2,NorthAmerica,2,USAtlantic,New Jersey,GX-30879,39.305,-74.585,-4.54,0.18,0.18,2078,157,157,Elphidium spp.,Above MTL
1407,2,NorthAmerica,2,USAtlantic,New Jersey,GX-30880,39.305,-74.585,-5.15,0.18,0.18,2480,166,166,Elphidium spp.,Above MTL
1408,2,NorthAmerica,2,USAtlantic,New Jersey,GX-30881,39.305,-74.585,-6.98,0.19,0.19,3517,141,141,Elphidium spp.,Above MTL
1409,2,NorthAmerica,2,USAtlantic,New Jersey,GX-31527,39.304,-74.588,-3.6,0.18,0.18,1759,198,198,Elphidium spp.,Above MTL
1410,2,NorthAmerica,2,USAtlantic,New Jersey,GX-31526,39.304,-74.588,-5.18,0.19,0.19,2530,190,190,Elphidium spp.,Above MTL
1411,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,40.439,-74.273,-10.29,0.59,0.59,4284,1162,1162,Marine shell,Above MTL
1412,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.549,-74.342,-7.89,0.55,0.55,7205,728,728,Undiff peat,Below MTL
1413,2,NorthAmerica,2,USAtlantic,New Jersey,OS-3415,39.51,-74.32,-7.14,0.19,0.19,8157,130,130,Undiff peat,Below MTL
1414,2,NorthAmerica,2,USAtlantic,New Jersey,GX-19018,39.803,-74.094,0.4,0.18,0.18,5209,233,233,Undiff peat,Below MTL
1415,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,39.664,-74.099,-3.8,1.09,1.09,9872,370,370,Undiff peat,Below MTL
1416,2,NorthAmerica,2,USAtlantic,New Jersey,QC-896,40.4,-74.3,-11.24,0.59,0.59,8132,376,376,Undiff peat,Below MTL
1417,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,40.439,-74.273,-10.99,0.59,0.59,7475,455,455,Cedar peat,Below MTL
1418,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,40.439,-74.273,-11.79,0.59,0.59,8625,462,462,Undiff peat,Below MTL
1419,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,40.435,-74.281,-7.59,0.59,0.59,6908,505,505,Cedar peat,Below MTL
1420,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,40.446,-74.161,-0.59,0.58,0.58,697,200,200,Undiff peat,Below MTL
1421,2,NorthAmerica,2,USAtlantic,New Jersey,Not Stated,40.446,-74.161,-0.54,0.58,0.58,2782,419,419,Undiff peat,Below MTL
1422,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-118799,39.253,-75.46,-1.51,0.79,0.79,891,164,164,Salt peat,HAT-MTL
1423,2,NorthAmerica,2,USAtlantic,Inner Delaware,GrN-18995,39.251,-75.469,-2.81,0.79,0.79,1096,136,136,Salt peat,HAT-MTL
1424,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-118800,39.429,-75.457,-3.13,0.79,0.79,1700,157,157,Salt peat,HAT-MTL
1425,2,NorthAmerica,2,USAtlantic,Inner Delaware,GrN-18994,39.251,-75.469,-3.14,0.79,0.79,2060,242,242,Salt peat,HAT-MTL
1426,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-118803,39.249,-75.469,-2.79,0.79,0.79,2089,219,219,Salt peat,HAT-MTL
1427,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-118802,39.235,-75.436,-5.25,0.79,0.79,3027,217,217,Salt peat,HAT-MTL
1428,2,NorthAmerica,2,USAtlantic,Inner Delaware,GrA-9719,39.248,-75.469,-5.66,0.79,0.79,3564,112,112,Salt peat,HAT-MTL
1429,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-117237,39.243,-75.442,-6.86,0.79,0.79,3674,191,191,Salt peat,HAT-MTL
1430,2,NorthAmerica,2,USAtlantic,Inner Delaware,GrA-9698,39.246,-75.47,-8.54,0.79,0.79,3751,110,110,Salt peat,HAT-MTL
1431,2,NorthAmerica,2,USAtlantic,Inner Delaware,GrA-9693,39.247,-75.469,-7.23,0.79,0.79,3803,109,109,Salt peat,HAT-MTL
1432,2,NorthAmerica,2,USAtlantic,Inner Delaware,GrN-18993,39.247,-75.469,-6.61,0.79,0.79,3992,92,92,Salt peat,HAT-MTL
1433,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-5955,39.125,-75.321,-8.31,0.85,0.85,4575,276,276,Salt peat,HAT-MTL
1434,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-117239,39.246,-75.411,-11.52,0.79,0.79,5095,223,223,Salt peat,HAT-MTL
1435,2,NorthAmerica,2,USAtlantic,Inner Delaware,TEM-172,39.125,-75.321,-5.18,0.58,0.58,2014,293,293,Salt peat,HAT-MTL
1436,2,NorthAmerica,2,USAtlantic,Inner Delaware,TEM-173,39.18,-75.403,-6.06,0.6,0.6,2550,189,189,Salt peat,HAT-MTL
1437,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-9230,38.905,-75.296,-1.36,0.85,0.85,666,127,127,Salt peat,HAT-MTL
1438,2,NorthAmerica,2,USAtlantic,Inner Delaware,DC-3_c,39.302,-75.598,-2.71,0.81,0.81,1289,230,230,Salt peat,HAT-MTL
1439,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-9228,38.926,-75.322,-2.37,0.85,0.85,1611,202,202,Salt peat,HAT-MTL
1440,2,NorthAmerica,2,USAtlantic,Inner Delaware,P-1687,39.049,-75.388,-2.21,0.85,0.85,1873,130,130,Salt peat,HAT-MTL
1441,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-5205,38.886,-75.265,-3.43,0.79,0.79,2600,244,244,Spartina,HAT-MTL
1442,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-176158,39.082,-75.445,-9.14,0.8,0.8,4706,129,129,Organic sediment,HAT-MTL
1443,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-176160,39.073,-75.423,-7.34,0.8,0.8,2886,102,102,Organic sediment,HAT-MTL
1444,2,NorthAmerica,2,USAtlantic,Inner Delaware,P-1686,39.052,-75.39,-4.5,0.8,0.8,1886,150,150,Salt peat,HAT-MTL
1445,2,NorthAmerica,2,USAtlantic,Inner Delaware,P-1688,39.052,-75.39,-6.02,0.85,0.85,3176,172,172,Spartina,HAT-MTL
1446,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-5927,39.056,-75.394,-16.54,0.86,0.86,5998,275,275,Salt peat,HAT-MTL
1447,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-5930,38.922,-75.313,-14.1,1.15,1.15,6148,243,243,Salt peat,HAT-MTL
1448,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-176159,39.071,-75.431,-6.54,0.8,0.8,4438,343,343,Organic sediment,HAT-MTL
1449,2,NorthAmerica,2,USAtlantic,Inner Delaware,P-1685,39.051,-75.394,-5.85,0.81,0.81,3547,144,144,Salt peat,HAT-MTL
1450,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-6674,39.087,-75.228,-11.5,0.52,0.52,2167,261,261,Marine shell,Above MTL
1451,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-6675,39.087,-75.228,-11.67,0.51,0.51,2414,273,273,Marine shell,Above MTL
1452,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-6589,39.32,-75.483,-13.8,0.63,0.63,7714,217,217,Peat,Below MTL
1453,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-9229,38.929,-75.319,1.07,0.61,0.61,254,254,254,Peat,Below MTL
1454,2,NorthAmerica,2,USAtlantic,Inner Delaware,TEM-148,39.136,-75.403,-5.48,0.6,0.6,3720,252,252,Stump,Below MTL
1455,2,NorthAmerica,2,USAtlantic,Inner Delaware,Not Stated,39.243,-75.584,-1.08,0.54,0.54,3823,249,249,Fresh peat,Below MTL
1456,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-5929,39.177,-75.408,-4.67,0.61,0.61,3111,241,241,Peat,Below MTL
1457,2,NorthAmerica,2,USAtlantic,Inner Delaware,I-5994,39.056,-75.394,-20.79,0.65,0.65,8653,325,325,Peat,Below MTL
1458,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-179205,39.082,-75.445,-0.63,0.52,0.52,230,230,230,Peat,Below MTL
1459,2,NorthAmerica,2,USAtlantic,Inner Delaware,Beta-177401,39.09,-75.458,-7.13,0.52,0.52,4185,191,191,Plant,Below MTL
1460,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-118808,38.672,-75.134,-0.8,0.65,0.65,213,213,213,Salt peat,HAT-MTL
1461,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-118807,38.672,-75.134,-1.52,0.65,0.65,853,108,108,Salt peat,HAT-MTL
1462,2,NorthAmerica,2,USAtlantic,Outer Delaware,I-5204,38.649,-75.021,-20.19,0.72,0.72,8284,261,261,Salt peat,HAT-MTL
1463,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-14681,38.786,-75.172,-0.8,0.75,0.75,137,137,137,Salt peat,HAT-MTL
1464,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-158,38.764,-75.097,-0.94,0.76,0.76,248,248,248,Spartina,HAT-MTL
1465,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-14683,38.786,-75.171,-1.2,0.75,0.75,632,93,93,Salt peat,HAT-MTL
1466,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-164,38.765,-75.099,-1.33,0.76,0.76,702,190,190,Spartina,HAT-MTL
1467,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-163,38.764,-75.098,-1.73,0.76,0.76,726,171,171,Spartina,HAT-MTL
1468,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-165,38.768,-75.106,-1.79,0.76,0.76,729,171,171,Spartina,HAT-MTL
1469,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-14684,38.785,-75.171,-1.38,0.75,0.75,829,140,140,Salt peat,HAT-MTL
1470,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-162,38.764,-75.098,-1.15,0.76,0.76,864,184,184,Spartina,HAT-MTL
1471,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-14682,38.786,-75.172,-1.05,0.75,0.75,871,181,181,Salt peat,HAT-MTL
1472,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-157,38.761,-75.096,-1.55,0.76,0.76,915,251,251,Spartina,HAT-MTL
1473,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-166,38.768,-75.106,-1.27,0.76,0.76,926,244,244,Spartina,HAT-MTL
1474,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-161,38.764,-75.097,-1.48,0.76,0.76,1029,231,231,Spartina,HAT-MTL
1475,2,NorthAmerica,2,USAtlantic,Outer Delaware,TEM-160,38.764,-75.097,-1.94,0.76,0.76,1096,166,166,Spartina,HAT-MTL
1476,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-14685,38.785,-75.171,-1.29,0.75,0.75,1096,166,166,Salt peat,HAT-MTL
1477,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-14686,38.785,-75.171,-1.47,0.75,0.75,1281,106,106,Salt peat,HAT-MTL
1478,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-14687,38.785,-75.171,-1.75,0.75,0.75,1551,161,161,Salt peat,HAT-MTL
1479,2,NorthAmerica,2,USAtlantic,Outer Delaware,I-8118,38.67,-75.13,-0.96,0.64,0.64,651,121,121,Spartina,HAT-MTL
1480,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4114,38.645,-75.072,-6.4,0.66,0.66,4238,548,548,Salt peat,HAT-MTL
1481,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4113,38.637,-75.069,-4.58,0.72,0.72,3338,467,467,Salt peat,HAT-MTL
1482,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4114_a,38.645,-75.072,-5.78,0.71,0.71,3823,418,418,Salt peat,HAT-MTL
1483,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4114_b,38.645,-75.072,-5.91,0.76,0.76,4357,465,465,Salt peat,HAT-MTL
1484,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4100_b,38.669,-75.07,-9.23,0.73,0.73,5522,469,469,Salt peat,HAT-MTL
1485,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4101_c,38.669,-75.068,-13.68,0.67,0.67,7049,410,410,Salt peat,HAT-MTL
1486,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4101_a,38.669,-75.068,-1,0.72,0.72,251,251,251,Salt peat,HAT-MTL
1487,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4100_a,38.669,-75.07,-0.8,0.63,0.63,315,315,315,Salt peat,HAT-MTL
1488,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16214,38.753,-75.119,-4.33,0.58,0.58,1695,343,343,Salt peat,HAT-MTL
1489,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16221,38.754,-75.12,-4.05,0.58,0.58,1858,444,444,Salt peat,HAT-MTL
1490,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16220,38.754,-75.12,-2.4,0.65,0.65,1876,575,575,Sa,HAT-MTL
1491,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-15835,38.754,-75.116,-3.98,0.58,0.58,2135,564,564,Salt peat,HAT-MTL
1492,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16222,38.754,-75.12,-5.96,0.58,0.58,3452,451,451,Sp,HAT-MTL
1493,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16223,38.755,-75.116,-4.93,0.58,0.58,3817,563,563,Sp,HAT-MTL
1494,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-15836,38.754,-75.116,-8.08,0.59,0.59,4259,541,541,Salt peat,HAT-MTL
1495,2,NorthAmerica,2,USAtlantic,Outer Delaware,I-8119,38.76,-75.1,-1.9,0.81,0.81,860,183,183,Spartina,HAT-MTL
1496,2,NorthAmerica,2,USAtlantic,Outer Delaware,I-4353,38.802,-75.204,-3.91,0.81,0.81,2003,297,297,Salt peat,HAT-MTL
1497,2,NorthAmerica,2,USAtlantic,Outer Delaware,I-4625,38.778,-75.174,-5.07,0.81,0.81,2420,293,293,Salt peat,HAT-MTL
1498,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16215,38.753,-75.119,-6.38,0.58,0.58,3149,429,429,Sp,HAT-MTL
1499,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16217,38.753,-75.119,-7.01,0.58,0.58,3339,490,490,Salt peat,HAT-MTL
1500,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16216,38.753,-75.119,-6.68,0.58,0.58,3385,505,505,Salt peat,HAT-MTL
1501,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16218,38.753,-75.119,-7.31,0.58,0.58,3777,506,506,Salt peat,HAT-MTL
1502,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-15829,38.756,-75.117,-7.68,0.59,0.59,3961,121,121,Salt peat,HAT-MTL
1503,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-16219,38.753,-75.119,-7.38,0.58,0.58,3963,559,559,Salt peat,HAT-MTL
1504,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-15830,38.756,-75.117,-8.38,0.59,0.59,4283,555,555,Sp,HAT-MTL
1505,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-15831,38.756,-75.117,-8.98,0.59,0.59,4328,492,492,Salt peat,HAT-MTL
1506,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-15837,38.754,-75.116,-9.08,0.59,0.59,4707,254,254,Jg,HAT-MTL
1507,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-15833,38.756,-75.117,-9.78,0.59,0.59,5074,500,500,Sp/Ds,HAT-MTL
1508,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-5154,38.783,-75.078,-16.52,0.64,0.64,7253,308,308,Sa,HAT-MTL
1509,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4103,38.785,-75.094,-19.46,0.77,0.77,7919,409,409,Salt peat,HAT-MTL
1510,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4100,38.669,-75.07,-6.83,0.6,0.6,1600,341,341,Mercenaria,Above MTL
1511,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4101,38.669,-75.068,-6.86,0.6,0.6,2165,495,495,Cyrtopleura/Tagelus,Above MTL
1512,2,NorthAmerica,2,USAtlantic,Outer Delaware,Beta-5157,38.663,-75.058,-8.91,0.53,0.53,2965,243,243,Unidentified Shells,Above MTL
1513,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4104_a,38.756,-75.082,-7.32,0.6,0.6,1359,442,442,C. vir,Above MTL
1514,2,NorthAmerica,2,USAtlantic,Outer Delaware,R-4104_d,38.756,-75.082,-8.43,0.8,0.8,2575,467,467,Unidentified Shells,Above MTL
1515,2,NorthAmerica,2,USAtlantic,Outer Delaware,BETA-5158,38.663,-75.05,-10.86,0.51,0.51,7146,261,261,Wood,Below MTL
1516,2,NorthAmerica,2,USAtlantic,Outer Delaware,I-5206,38.789,-75.159,-0.18,0.59,0.59,266,266,266,Undiff peat,Below MTL
1517,2,NorthAmerica,2,USAtlantic,Outer Delaware,I-4799,38.781,-75.174,-4.08,0.59,0.59,2606,243,243,Undiff peat,Below MTL
1518,2,NorthAmerica,2,USAtlantic,Outer Delaware,GX-15838,38.754,-75.116,-7.98,0.54,0.54,4977,312,312,Sc/Sr,Below MTL
